timestamp,traffic,hour,day,is_weekend,is_peak_hour
2012-03-01 04:25:00,58.38776742581087,4,3,0,0
2012-03-01 04:30:00,58.70619967793881,4,3,0,0
2012-03-01 04:35:00,59.877818035426735,4,3,0,0
2012-03-01 04:40:00,60.33681274442144,4,3,0,0
2012-03-01 04:45:00,60.97307530097383,4,3,0,0
2012-03-01 04:50:00,60.20335863814124,4,3,0,0
2012-03-01 04:55:00,60.49889579020014,4,3,0,0
2012-03-01 05:00:00,59.778841729928686,5,3,0,0
2012-03-01 05:05:00,60.2514377731769,5,3,0,0
2012-03-01 05:10:00,61.00215665976536,5,3,0,0
2012-03-01 05:15:00,61.61916839199452,5,3,0,0
2012-03-01 05:20:00,61.346484165324775,5,3,0,0
2012-03-01 05:25:00,62.34236254888429,5,3,0,0
2012-03-01 05:30:00,62.21766927382869,5,3,0,0
2012-03-01 05:35:00,62.39903956751783,5,3,0,0
2012-03-01 05:40:00,62.10380722337244,5,3,0,0
2012-03-01 05:45:00,62.60780423280425,5,3,0,0
2012-03-01 05:50:00,60.97096656698103,5,3,0,0
2012-03-01 05:55:00,60.91375469672569,5,3,0,0
2012-03-01 06:00:00,60.89024039567519,6,3,0,0
2012-03-01 06:05:00,59.64412238325279,6,3,0,0
2012-03-01 06:10:00,60.076777087646654,6,3,0,0
2012-03-01 06:15:00,59.78395061728392,6,3,0,0
2012-03-01 06:20:00,58.99634805613066,6,3,0,0
2012-03-01 06:25:00,58.65534276512537,6,3,0,0
2012-03-01 06:30:00,58.36934475883751,6,3,0,0
2012-03-01 06:35:00,58.02936891342689,6,3,0,0
2012-03-01 06:40:00,56.650793650793645,6,3,0,0
2012-03-01 06:45:00,56.165401426270975,6,3,0,0
2012-03-01 06:50:00,56.04644007361399,6,3,0,0
2012-03-01 06:55:00,56.44853730542135,6,3,0,0
2012-03-01 07:00:00,55.71862778927997,7,3,0,1
2012-03-01 07:05:00,54.38103864734301,7,3,0,1
2012-03-01 07:10:00,53.43557625948931,7,3,0,1
2012-03-01 07:15:00,52.21859903381642,7,3,0,1
2012-03-01 07:20:00,50.8725845410628,7,3,0,1
2012-03-01 07:25:00,49.58396595353118,7,3,0,1
2012-03-01 07:30:00,49.71913963653092,7,3,0,1
2012-03-01 07:35:00,48.78347135955832,7,3,0,1
2012-03-01 07:40:00,48.40804002760525,7,3,0,1
2012-03-01 07:45:00,48.02174488152749,7,3,0,1
2012-03-01 07:50:00,47.599785292538925,7,3,0,1
2012-03-01 07:55:00,47.61985277202668,7,3,0,1
2012-03-01 08:00:00,47.47123495130743,8,3,0,1
2012-03-01 08:05:00,47.90674603174604,8,3,0,1
2012-03-01 08:10:00,47.72073652327277,8,3,0,1
2012-03-01 08:15:00,47.02518978605936,8,3,0,1
2012-03-01 08:20:00,46.434092477570736,8,3,0,1
2012-03-01 08:25:00,46.343115942028966,8,3,0,1
2012-03-01 08:30:00,45.3033988957902,8,3,0,1
2012-03-01 08:35:00,45.78861858753164,8,3,0,1
2012-03-01 08:40:00,45.92952035886818,8,3,0,1
2012-03-01 08:45:00,46.29956483398508,8,3,0,1
2012-03-01 08:50:00,46.2833850931677,8,3,0,1
2012-03-01 08:55:00,45.58586381412468,8,3,0,1
2012-03-01 09:00:00,46.42399930986888,9,3,0,1
2012-03-01 09:05:00,47.05730005367688,9,3,0,1
2012-03-01 09:10:00,47.395847711065095,9,3,0,1
2012-03-01 09:15:00,46.5835346215781,9,3,0,1
2012-03-01 09:20:00,46.6265067862894,9,3,0,1
2012-03-01 09:25:00,47.71966298596731,9,3,0,1
2012-03-01 09:30:00,47.99622153209109,9,3,0,1
2012-03-01 09:35:00,48.60791925465841,9,3,0,1
2012-03-01 09:40:00,48.348746261789735,9,3,0,1
2012-03-01 09:45:00,49.12224906065487,9,3,0,1
2012-03-01 09:50:00,49.490366919714745,9,3,0,1
2012-03-01 09:55:00,49.96719001610306,9,3,0,1
2012-03-01 10:00:00,50.71747757073844,10,3,0,0
2012-03-01 10:05:00,50.97181964573269,10,3,0,0
2012-03-01 10:10:00,50.79716854535693,10,3,0,0
2012-03-01 10:15:00,51.7967563837129,10,3,0,0
2012-03-01 10:20:00,52.23664787976384,10,3,0,0
2012-03-01 10:25:00,53.00008626639061,10,3,0,0
2012-03-01 10:30:00,52.942431561996806,10,3,0,0
2012-03-01 10:35:00,52.37732919254658,10,3,0,0
2012-03-01 10:40:00,52.90851928533091,10,3,0,0
2012-03-01 10:45:00,53.2001476113795,10,3,0,0
2012-03-01 10:50:00,54.022170462387855,10,3,0,0
2012-03-01 10:55:00,54.93084311019094,10,3,0,0
2012-03-01 11:00:00,55.4627616747182,11,3,0,0
2012-03-01 11:05:00,55.48891956138333,11,3,0,0
2012-03-01 11:10:00,55.93064182194617,11,3,0,0
2012-03-01 11:15:00,55.86832873245917,11,3,0,0
2012-03-01 11:20:00,55.8950138026225,11,3,0,0
2012-03-01 11:25:00,55.253757380569,11,3,0,0
2012-03-01 11:30:00,56.1211525189786,11,3,0,0
2012-03-01 11:35:00,56.10326086956519,11,3,0,0
2012-03-01 11:40:00,56.38258185721957,11,3,0,0
2012-03-01 11:45:00,56.28416149068325,11,3,0,0
2012-03-01 11:50:00,56.53804347826087,11,3,0,0
2012-03-01 11:55:00,56.82341653247453,11,3,0,0
2012-03-01 12:00:00,56.83132045088567,12,3,0,0
2012-03-01 12:05:00,57.24015412928457,12,3,0,0
2012-03-01 12:10:00,57.02972739820567,12,3,0,0
2012-03-01 12:15:00,56.99953416149069,12,3,0,0
2012-03-01 12:20:00,56.82580898704087,12,3,0,0
2012-03-01 12:25:00,56.84247757073844,12,3,0,0
2012-03-01 12:30:00,57.26762709914885,12,3,0,0
2012-03-01 12:35:00,56.91604746568513,12,3,0,0
2012-03-01 12:40:00,56.91793190706234,12,3,0,0
2012-03-01 12:45:00,56.68846330802853,12,3,0,0
2012-03-01 12:50:00,56.999942489072914,12,3,0,0
2012-03-01 12:55:00,57.22061191626408,12,3,0,0
2012-03-01 13:00:00,56.779618127444216,13,3,0,0
2012-03-01 13:05:00,56.86109385783299,13,3,0,0
2012-03-01 13:10:00,56.785829307568434,13,3,0,0
2012-03-01 13:15:00,56.83413848631241,13,3,0,0
2012-03-01 13:20:00,57.0888294609309,13,3,0,0
2012-03-01 13:25:00,56.99079825166782,13,3,0,0
2012-03-01 13:30:00,56.5836879840503,13,3,0,0
2012-03-01 13:35:00,56.81191051299747,13,3,0,0
2012-03-01 13:40:00,56.80270876466528,13,3,0,0
2012-03-01 13:45:00,56.33301702323441,13,3,0,0
2012-03-01 13:50:00,56.9221302047389,13,3,0,0
2012-03-01 13:55:00,56.882850241545896,13,3,0,0
2012-03-01 14:00:00,56.82241775937429,14,3,0,0
2012-03-01 14:05:00,56.81045356951154,14,3,0,0
2012-03-01 14:10:00,57.15691856452726,14,3,0,0
2012-03-01 14:15:00,56.75090292155509,14,3,0,0
2012-03-01 14:20:00,56.57449582087261,14,3,0,0
2012-03-01 14:25:00,56.08960202438464,14,3,0,0
2012-03-01 14:30:00,55.74285714285715,14,3,0,0
2012-03-01 14:35:00,55.19635380722336,14,3,0,0
2012-03-01 14:40:00,54.53864734299517,14,3,0,0
2012-03-01 14:45:00,54.31573498964804,14,3,0,0
2012-03-01 14:50:00,53.9595928226363,14,3,0,0
2012-03-01 14:55:00,53.3073096388314,14,3,0,0
2012-03-01 15:00:00,53.51154244306419,15,3,0,0
2012-03-01 15:05:00,53.49027106816956,15,3,0,0
2012-03-01 15:10:00,53.01104209799863,15,3,0,0
2012-03-01 15:15:00,52.07890499194846,15,3,0,0
2012-03-01 15:20:00,52.43307645119239,15,3,0,0
2012-03-01 15:25:00,51.91233609385783,15,3,0,0
2012-03-01 15:30:00,51.368271221532105,15,3,0,0
2012-03-01 15:35:00,50.91913963653094,15,3,0,0
2012-03-01 15:40:00,50.24376006441224,15,3,0,0
2012-03-01 15:45:00,50.20740165631469,15,3,0,0
2012-03-01 15:50:00,50.35144927536232,15,3,0,0
2012-03-01 15:55:00,49.51955946629861,15,3,0,0
2012-03-01 16:00:00,49.52242351046701,16,3,0,0
2012-03-01 16:05:00,49.84453837895869,16,3,0,0
2012-03-01 16:10:00,50.16558546123763,16,3,0,0
2012-03-01 16:15:00,49.097519362012136,16,3,0,0
2012-03-01 16:20:00,49.562104133118616,16,3,0,0
2012-03-01 16:25:00,49.07460892569589,16,3,0,0
2012-03-01 16:30:00,49.47589908749328,16,3,0,0
2012-03-01 16:35:00,48.720414462081145,16,3,0,0
2012-03-01 16:40:00,48.270847711065095,16,3,0,0
2012-03-01 16:45:00,47.48895790200138,16,3,0,0
2012-03-01 16:50:00,48.17119277662756,16,3,0,0
2012-03-01 16:55:00,47.49702860210105,16,3,0,0
2012-03-01 17:00:00,47.55958132045089,17,3,0,1
2012-03-01 17:05:00,47.00682463001301,17,3,0,1
2012-03-01 17:10:00,45.906774787209535,17,3,0,1
2012-03-01 17:15:00,43.78812399355878,17,3,0,1
2012-03-01 17:20:00,43.03040027605245,17,3,0,1
2012-03-01 17:25:00,42.83391035963501,17,3,0,1
2012-03-01 17:30:00,42.74360478490914,17,3,0,1
2012-03-01 17:35:00,42.33218311479181,17,3,0,1
2012-03-01 17:40:00,42.22446514837819,17,3,0,1
2012-03-01 17:45:00,41.908327582240624,17,3,0,1
2012-03-01 17:50:00,42.48322597960278,17,3,0,1
2012-03-01 17:55:00,43.579077524729705,17,3,0,1
2012-03-01 18:00:00,43.81746031746032,18,3,0,1
2012-03-01 18:05:00,43.67625182117938,18,3,0,1
2012-03-01 18:10:00,43.456866804692886,18,3,0,1
2012-03-01 18:15:00,42.82697837589141,18,3,0,1
2012-03-01 18:20:00,42.85525458170385,18,3,0,1
2012-03-01 18:25:00,42.87807683459857,18,3,0,1
2012-03-01 18:30:00,42.21913580246912,18,3,0,1
2012-03-01 18:35:00,43.09529560616517,18,3,0,1
2012-03-01 18:40:00,43.26951345755693,18,3,0,1
2012-03-01 18:45:00,43.906400966183575,18,3,0,1
2012-03-01 18:50:00,44.19162640901771,18,3,0,1
2012-03-01 18:55:00,45.45660800552105,18,3,0,1
2012-03-01 19:00:00,45.8087090713902,19,3,0,1
2012-03-01 19:05:00,47.49611801242236,19,3,0,1
2012-03-01 19:10:00,48.00621118012422,19,3,0,1
2012-03-01 19:15:00,49.58531746031747,19,3,0,1
2012-03-01 19:20:00,50.51028870485393,19,3,0,1
2012-03-01 19:25:00,51.21346905912124,19,3,0,1
2012-03-01 19:30:00,52.29324821716126,19,3,0,1
2012-03-01 19:35:00,53.768892339544514,19,3,0,1
2012-03-01 19:40:00,54.6043823326432,19,3,0,1
2012-03-01 19:45:00,55.069847020934,19,3,0,1
2012-03-01 19:50:00,56.08169427191167,19,3,0,1
2012-03-01 19:55:00,56.74966451959202,19,3,0,1
2012-03-01 20:00:00,57.51120312859444,20,3,0,0
2012-03-01 20:05:00,58.26787439613527,20,3,0,0
2012-03-01 20:10:00,57.97262479871176,20,3,0,0
2012-03-01 20:15:00,57.721152518978606,20,3,0,0
2012-03-01 20:20:00,58.470410628019366,20,3,0,0
2012-03-01 20:25:00,57.98226363008971,20,3,0,0
2012-03-01 20:30:00,58.65493443754314,20,3,0,0
2012-03-01 20:35:00,58.18029675638372,20,3,0,0
2012-03-01 20:40:00,58.76184725097771,20,3,0,0
2012-03-01 20:45:00,58.60610766045548,20,3,0,0
2012-03-01 20:50:00,59.23401196227282,20,3,0,0
2012-03-01 20:55:00,59.25221417069245,20,3,0,0
2012-03-01 21:00:00,59.34621578099838,21,3,0,0
2012-03-01 21:05:00,59.797270147994766,21,3,0,0
2012-03-01 21:10:00,59.66437773176904,21,3,0,0
2012-03-01 21:15:00,59.294484702093406,21,3,0,0
2012-03-01 21:20:00,58.92097998619737,21,3,0,0
2012-03-01 21:25:00,58.41645579326741,21,3,0,0
2012-03-01 21:30:00,59.23096963423051,21,3,0,0
2012-03-01 21:35:00,58.870859213250526,21,3,0,0
2012-03-01 21:40:00,59.08628556092329,21,3,0,0
2012-03-01 21:45:00,59.41131815044859,21,3,0,0
2012-03-01 21:50:00,59.507016333103294,21,3,0,0
2012-03-01 21:55:00,59.41488382792731,21,3,0,0
2012-03-01 22:00:00,59.236111111111136,22,3,0,0
2012-03-01 22:05:00,59.69104554865424,22,3,0,0
2012-03-01 22:10:00,59.57936507936506,22,3,0,0
2012-03-01 22:15:00,59.267770876466535,22,3,0,0
2012-03-01 22:20:00,59.24526301663982,22,3,0,0
2012-03-01 22:25:00,59.71463077984816,22,3,0,0
2012-03-01 22:30:00,59.51561996779387,22,3,0,0
2012-03-01 22:35:00,59.84371980676328,22,3,0,0
2012-03-01 22:40:00,59.83163676098459,22,3,0,0
2012-03-01 22:45:00,59.92388428801473,22,3,0,0
2012-03-01 22:50:00,59.61560654857756,22,3,0,0
2012-03-01 22:55:00,59.0802852541983,22,3,0,0
2012-03-01 23:00:00,59.07010582010585,23,3,0,0
2012-03-01 23:05:00,59.34952265930526,23,3,0,0
2012-03-01 23:10:00,59.318236714975846,23,3,0,0
2012-03-01 23:15:00,58.97980407944177,23,3,0,0
2012-03-01 23:20:00,58.41612031285944,23,3,0,0
2012-03-01 23:25:00,58.604334406870656,23,3,0,0
2012-03-01 23:30:00,58.85668276972625,23,3,0,0
2012-03-01 23:35:00,58.24363354037268,23,3,0,0
2012-03-01 23:40:00,58.2186565447435,23,3,0,0
2012-03-01 23:45:00,58.77516103059579,23,3,0,0
2012-03-01 23:50:00,58.42123878536921,23,3,0,0
2012-03-01 23:55:00,57.7481251437773,23,3,0,0
2012-03-02 00:00:00,57.82747680392608,0,4,0,0
2012-03-02 00:05:00,57.88121118012424,0,4,0,0
2012-03-02 00:10:00,58.49585921325052,0,4,0,0
2012-03-02 00:15:00,57.10628019323672,0,4,0,0
2012-03-02 00:20:00,57.890192469902615,0,4,0,0
2012-03-02 00:25:00,57.45566482631698,0,4,0,0
2012-03-02 00:30:00,57.33232689210951,0,4,0,0
2012-03-02 00:35:00,57.27194041867952,0,4,0,0
2012-03-02 00:40:00,57.55011502185416,0,4,0,0
2012-03-02 00:45:00,57.3314833985124,0,4,0,0
2012-03-02 00:50:00,57.17512077294687,0,4,0,0
2012-03-02 00:55:00,57.40955831608006,0,4,0,0
2012-03-02 01:00:00,57.9885265700483,1,4,0,0
2012-03-02 01:05:00,57.41459627329192,1,4,0,0
2012-03-02 01:10:00,57.46242619431024,1,4,0,0
2012-03-02 01:15:00,58.12810559006211,1,4,0,0
2012-03-02 01:20:00,57.79235679779158,1,4,0,0
2012-03-02 01:25:00,56.51663982823402,1,4,0,0
2012-03-02 01:30:00,56.91028295376121,1,4,0,0
2012-03-02 01:35:00,57.14182194616977,1,4,0,0
2012-03-02 01:40:00,57.07917337627478,1,4,0,0
2012-03-02 01:45:00,56.833448355187485,1,4,0,0
2012-03-02 01:50:00,57.217477570738446,1,4,0,0
2012-03-02 01:55:00,57.31337704163792,1,4,0,0
2012-03-02 02:00:00,55.92652979066023,2,4,0,0
2012-03-02 02:05:00,55.61171497584541,2,4,0,0
2012-03-02 02:10:00,55.87517253278124,2,4,0,0
2012-03-02 02:15:00,55.94632313472891,2,4,0,0
2012-03-02 02:20:00,55.74447895100069,2,4,0,0
2012-03-02 02:25:00,56.02462426194306,2,4,0,0
2012-03-02 02:30:00,55.80374396135267,2,4,0,0
2012-03-02 02:35:00,55.35009776857604,2,4,0,0
2012-03-02 02:40:00,55.38620504562533,2,4,0,0
2012-03-02 02:45:00,55.20056935817805,2,4,0,0
2012-03-02 02:50:00,54.88452764358561,2,4,0,0
2012-03-02 02:55:00,54.48888122076528,2,4,0,0
2012-03-02 03:00:00,55.08445479641132,3,4,0,0
2012-03-02 03:05:00,54.61930641821946,3,4,0,0
2012-03-02 03:10:00,54.38523694501956,3,4,0,0
2012-03-02 03:15:00,53.71604938271605,3,4,0,0
2012-03-02 03:20:00,54.15536576949621,3,4,0,0
2012-03-02 03:25:00,54.67619431025226,3,4,0,0
2012-03-02 03:30:00,54.03085461237635,3,4,0,0
2012-03-02 03:35:00,54.37365807836824,3,4,0,0
2012-03-02 03:40:00,54.44280538302277,3,4,0,0
2012-03-02 03:45:00,54.4903381642512,3,4,0,0
2012-03-02 03:50:00,53.624913733609375,3,4,0,0
2012-03-02 03:55:00,53.98195115405264,3,4,0,0
2012-03-02 04:00:00,53.419082125603865,4,4,0,0
2012-03-02 04:05:00,53.66226708074534,4,4,0,0
2012-03-02 04:10:00,54.24490069779924,4,4,0,0
2012-03-02 04:15:00,54.1037784679089,4,4,0,0
2012-03-02 04:20:00,54.22498274672187,4,4,0,0
2012-03-02 04:25:00,54.58865309408787,4,4,0,0
2012-03-02 04:30:00,54.54255808603634,4,4,0,0
2012-03-02 04:35:00,55.33165593129364,4,4,0,0
2012-03-02 04:40:00,55.72748447204969,4,4,0,0
2012-03-02 04:45:00,56.2777241009125,4,4,0,0
2012-03-02 04:50:00,56.21014492753624,4,4,0,0
2012-03-02 04:55:00,55.86721685453567,4,4,0,0
2012-03-02 05:00:00,55.8228088336784,5,4,0,0
2012-03-02 05:05:00,56.42383636224213,5,4,0,0
2012-03-02 05:10:00,56.58514492753624,5,4,0,0
2012-03-02 05:15:00,56.948362855609226,5,4,0,0
2012-03-02 05:20:00,57.02551759834369,5,4,0,0
2012-03-02 05:25:00,57.35876274825549,5,4,0,0
2012-03-02 05:30:00,57.68495514147688,5,4,0,0
2012-03-02 05:35:00,57.82822061191629,5,4,0,0
2012-03-02 05:40:00,57.82249252357948,5,4,0,0
2012-03-02 05:45:00,57.93668046928917,5,4,0,0
2012-03-02 05:50:00,57.4968368990108,5,4,0,0
2012-03-02 05:55:00,57.521144850855,5,4,0,0
2012-03-02 06:00:00,57.20538110574344,6,4,0,0
2012-03-02 06:05:00,57.13241890959283,6,4,0,0
2012-03-02 06:10:00,56.67559044551798,6,4,0,0
2012-03-02 06:15:00,56.51319875776397,6,4,0,0
2012-03-02 06:20:00,56.435252281266784,6,4,0,0
2012-03-02 06:25:00,56.14259834368531,6,4,0,0
2012-03-02 06:30:00,55.49443102522811,6,4,0,0
2012-03-02 06:35:00,55.25508971704623,6,4,0,0
2012-03-02 06:40:00,55.004294149221685,6,4,0,0
2012-03-02 06:45:00,54.78200483091788,6,4,0,0
2012-03-02 06:50:00,54.77389579020015,6,4,0,0
2012-03-02 06:55:00,54.14754428341384,6,4,0,0
2012-03-02 07:00:00,53.68115942028985,7,4,0,1
2012-03-02 07:05:00,53.746118012422365,7,4,0,1
2012-03-02 07:10:00,53.252281266774006,7,4,0,1
2012-03-02 07:15:00,52.33261444674488,7,4,0,1
2012-03-02 07:20:00,51.39084426040947,7,4,0,1
2012-03-02 07:25:00,50.17431561996778,7,4,0,1
2012-03-02 07:30:00,49.8865596963423,7,4,0,1
2012-03-02 07:35:00,49.312859443294215,7,4,0,1
2012-03-02 07:40:00,48.08833103289625,7,4,0,1
2012-03-02 07:45:00,47.99128709454797,7,4,0,1
2012-03-02 07:50:00,47.81694271911663,7,4,0,1
2012-03-02 07:55:00,48.36539567517829,7,4,0,1
2012-03-02 08:00:00,48.79149413388544,8,4,0,1
2012-03-02 08:05:00,48.41861245303276,8,4,0,1
2012-03-02 08:10:00,48.37342995169082,8,4,0,1
2012-03-02 08:15:00,47.97349704777241,8,4,0,1
2012-03-02 08:20:00,49.40168507016334,8,4,0,1
2012-03-02 08:25:00,48.69246031746032,8,4,0,1
2012-03-02 08:30:00,49.34083850931682,8,4,0,1
2012-03-02 08:35:00,49.12345679012347,8,4,0,1
2012-03-02 08:40:00,49.02662755923625,8,4,0,1
2012-03-02 08:45:00,49.19585346215779,8,4,0,1
2012-03-02 08:50:00,49.68351736829998,8,4,0,1
2012-03-02 08:55:00,49.78347135955832,8,4,0,1
2012-03-02 09:00:00,50.53071083505871,9,4,0,1
2012-03-02 09:05:00,50.81806418219462,9,4,0,1
2012-03-02 09:10:00,53.79842995169084,9,4,0,1
2012-03-02 09:15:00,54.36096733379343,9,4,0,1
2012-03-02 09:20:00,50.951489533011255,9,4,0,1
2012-03-02 09:25:00,51.04736024844721,9,4,0,1
2012-03-02 09:30:00,53.25675753393145,9,4,0,1
2012-03-02 09:35:00,54.03129361245304,9,4,0,1
2012-03-02 09:40:00,52.256901311249145,9,4,0,1
2012-03-02 09:45:00,52.18818533854764,9,4,0,1
2012-03-02 09:50:00,55.36551069703244,9,4,0,1
2012-03-02 09:55:00,55.3841442374051,9,4,0,1
2012-03-02 10:00:00,55.56987577639752,10,4,0,0
2012-03-02 10:05:00,56.14401311249138,10,4,0,0
2012-03-02 10:10:00,56.98039835902154,10,4,0,0
2012-03-02 10:15:00,57.19108005521049,10,4,0,0
2012-03-02 10:20:00,57.0825952764358,10,4,0,0
2012-03-02 10:25:00,57.17468944099379,10,4,0,0
2012-03-02 10:30:00,57.10645272601794,10,4,0,0
2012-03-02 10:35:00,57.08373590982286,10,4,0,0
2012-03-02 10:40:00,56.689958592132506,10,4,0,0
2012-03-02 10:45:00,56.22088030059047,10,4,0,0
2012-03-02 10:50:00,56.659765355417534,10,4,0,0
2012-03-02 10:55:00,56.81696188942567,10,4,0,0
2012-03-02 11:00:00,57.79252933057281,11,4,0,0
2012-03-02 11:05:00,58.90289855072464,11,4,0,0
2012-03-02 11:10:00,59.05909247757073,11,4,0,0
2012-03-02 11:15:00,59.05009201748332,11,4,0,0
2012-03-02 11:20:00,58.20652173913044,11,4,0,0
2012-03-02 11:25:00,58.28948125143778,11,4,0,0
2012-03-02 11:30:00,57.8623859366613,11,4,0,0
2012-03-02 11:35:00,57.885466988727856,11,4,0,0
2012-03-02 11:40:00,57.61464803312629,11,4,0,0
2012-03-02 11:45:00,57.53294417606014,11,4,0,0
2012-03-02 11:50:00,57.77593742811134,11,4,0,0
2012-03-02 11:55:00,57.852743271221534,11,4,0,0
2012-03-02 12:00:00,57.50220841959973,12,4,0,0
2012-03-02 12:05:00,57.41913963653094,12,4,0,0
2012-03-02 12:10:00,57.01469404186796,12,4,0,0
2012-03-02 12:15:00,56.15177133655398,12,4,0,0
2012-03-02 12:20:00,56.165027605244994,12,4,0,0
2012-03-02 12:25:00,56.28738210259949,12,4,0,0
2012-03-02 12:30:00,56.66407867494824,12,4,0,0
2012-03-02 12:35:00,57.31538992408557,12,4,0,0
2012-03-02 12:40:00,57.231797791580405,12,4,0,0
2012-03-02 12:45:00,56.94566942719116,12,4,0,0
2012-03-02 12:50:00,56.77444214400736,12,4,0,0
2012-03-02 12:55:00,57.70954106280193,12,4,0,0
2012-03-02 13:00:00,58.036943102522855,13,4,0,0
2012-03-02 13:05:00,57.939182194616976,13,4,0,0
2012-03-02 13:10:00,57.98690667893569,13,4,0,0
2012-03-02 13:15:00,57.257073844030366,13,4,0,0
2012-03-02 13:20:00,56.72075569358177,13,4,0,0
2012-03-02 13:25:00,57.10089333640059,13,4,0,0
2012-03-02 13:30:00,56.94723372440763,13,4,0,0
2012-03-02 13:35:00,56.81038647342996,13,4,0,0
2012-03-02 13:40:00,56.45713135495743,13,4,0,0
2012-03-02 13:45:00,57.01026570048312,13,4,0,0
2012-03-02 13:50:00,56.54080400276053,13,4,0,0
2012-03-02 13:55:00,55.4695249597424,13,4,0,0
2012-03-02 14:00:00,56.31409592822637,14,4,0,0
2012-03-02 14:05:00,56.16016793190707,14,4,0,0
2012-03-02 14:10:00,56.0613354037267,14,4,0,0
2012-03-02 14:15:00,55.63279273061882,14,4,0,0
2012-03-02 14:20:00,55.34957058507791,14,4,0,0
2012-03-02 14:25:00,55.67977915804003,14,4,0,0
2012-03-02 14:30:00,54.62016908212561,14,4,0,0
2012-03-02 14:35:00,54.14777432712216,14,4,0,0
2012-03-02 14:40:00,53.32308680315923,14,4,0,0
2012-03-02 14:45:00,52.05669618894254,14,4,0,0
2012-03-02 14:50:00,51.483379342075,14,4,0,0
2012-03-02 14:55:00,50.72955486542442,14,4,0,0
2012-03-02 15:00:00,51.40637221072007,15,4,0,0
2012-03-02 15:05:00,51.443102522812616,15,4,0,0
2012-03-02 15:10:00,50.86887508626639,15,4,0,0
2012-03-02 15:15:00,50.35412928456408,15,4,0,0
2012-03-02 15:20:00,50.17322291235335,15,4,0,0
2012-03-02 15:25:00,49.2754485852312,15,4,0,0
2012-03-02 15:30:00,49.32011540526033,15,4,0,0
2012-03-02 15:35:00,48.6978088336784,15,4,0,0
2012-03-02 15:40:00,48.55589103596352,15,4,0,0
2012-03-02 15:45:00,47.27257303887739,15,4,0,0
2012-03-02 15:50:00,48.12931331953071,15,4,0,0
2012-03-02 15:55:00,47.958333333333336,15,4,0,0
2012-03-02 16:00:00,47.34474733532705,16,4,0,0
